price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_sold,Age_at_Sale,Year_since_Renovation,was_renovated
725000.0,4,1.75,2700,6000,1.0,0,0,4,8,1450,1250,0,98199,47.6539,-122.395,2080,6000,25,61,61,False
199950.0,3,1.5,1370,10317,1.5,0,0,3,6,1370,0,0,98168,47.4731,-122.298,1370,9884,9,57,57,False
670000.0,5,3.0,2520,13001,2.0,0,1,3,8,2010,510,0,98008,47.6385,-122.114,2170,8215,1,42,42,False
275000.0,3,2.0,1540,10410,1.0,0,0,4,7,1540,0,0,98198,47.3662,-122.315,1590,7725,29,47,47,False
1000000.0,3,1.75,2610,6360,2.0,0,2,3,8,2130,480,0,98109,47.6287,-122.351,3010,6000,7,91,91,False
255000.0,3,2.0,1490,8371,1.5,0,0,3,7,1490,0,0,98031,47.3962,-122.189,1350,7846,23,30,30,False
465000.0,3,1.75,2760,9137,1.0,0,0,3,7,1380,1380,0,98007,47.6079,-122.132,1980,9137,13,54,54,False
259000.0,3,1.75,1260,3604,1.0,0,0,3,7,1260,0,0,98042,47.3612,-122.103,1430,3767,11,3,3,False
695000.0,3,3.5,2630,4713,2.0,0,2,3,9,2030,600,0,98027,47.5473,-122.016,2450,4187,21,6,6,False
505000.0,3,1.75,1800,7210,1.0,0,0,3,7,1370,430,0,98072,47.7346,-122.17,1820,8100,1,39,39,False
631500.0,2,1.0,1130,2640,1.0,0,0,4,8,1130,0,0,98109,47.6438,-122.357,1680,3200,24,87,87,False
630500.0,3,1.0,1180,3600,1.5,0,0,3,7,1180,0,0,98112,47.6337,-122.28,1900,3600,16,88,88,False
999000.0,4,2.75,2800,19168,2.0,0,0,3,10,2800,0,0,98075,47.5911,-122.037,2010,16020,16,22,22,False
740000.0,3,1.5,1830,4000,1.0,0,0,4,7,1350,480,0,98119,47.6453,-122.371,1570,3672,10,104,104,False
650000.0,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,0,98115,47.6974,-122.313,950,6380,29,83,83,False
554000.0,2,2.0,1870,5580,1.0,0,0,3,8,1870,0,0,98053,47.7101,-122.031,1670,4500,5,10,10,False
400000.0,3,2.5,2580,214315,1.5,0,0,3,8,2580,0,1986,98053,47.6465,-122.024,2580,70131,1,68,28,True
529941.0,3,2.0,1660,10000,1.0,0,0,4,7,1010,650,0,98005,47.5852,-122.174,2020,9720,23,54,54,False
310000.0,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,0,98118,47.5502,-122.274,1330,5053,20,111,111,False
389000.0,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,0,98118,47.5502,-122.274,1330,5053,22,112,112,False
731781.0,3,3.0,2630,4972,2.0,0,0,3,9,2630,0,0,98052,47.693,-122.133,2880,4972,9,8,8,False
502501.0,2,1.0,1100,4750,1.0,0,0,3,7,1100,0,0,98116,47.5772,-122.381,1830,4750,22,69,69,False
443000.0,3,1.75,1810,7950,1.0,0,0,4,7,1810,0,0,98008,47.6236,-122.117,1680,7725,17,46,46,False
607000.0,3,2.0,2060,4080,1.0,0,0,5,7,1060,1000,0,98144,47.574,-122.289,1400,4080,15,93,93,False
2147500.0,3,3.5,4660,5500,2.0,0,4,5,10,3040,1620,0,98102,47.6465,-122.319,2980,5500,2,105,105,False
585000.0,4,2.5,2370,15200,1.0,0,0,3,8,1660,710,0,98052,47.6295,-122.089,2360,13879,10,39,39,False
1027000.0,3,2.5,2430,10500,2.0,0,1,3,9,2430,0,0,98004,47.5818,-122.198,3440,12842,19,25,25,False
315000.0,3,2.5,1880,7000,2.0,0,0,3,8,1880,0,0,98031,47.4206,-122.184,1880,7000,12,21,21,False
180000.0,2,1.0,1150,5695,1.0,0,0,4,6,1150,0,0,98056,47.4989,-122.171,1150,5695,21,56,56,False
322500.0,3,2.0,1350,14200,1.0,0,0,3,7,1350,0,0,98019,47.7315,-121.972,2100,15101,13,25,25,False
568500.0,3,2.75,2180,7519,1.0,0,0,4,7,1310,870,0,98052,47.6959,-122.125,1510,7107,2,33,33,False
813000.0,4,2.75,3370,6675,1.0,0,3,4,8,1920,1450,0,98144,47.5887,-122.291,2250,5550,11,66,66,False
1085000.0,5,2.25,3650,13068,1.0,0,0,4,10,1850,1800,0,98040,47.5458,-122.231,2760,13927,14,39,39,False
424000.0,4,2.0,2100,4857,2.0,0,0,3,8,2100,0,1984,98155,47.7521,-122.279,1450,5965,26,49,30,True
235000.0,2,1.0,670,5600,1.0,0,0,3,6,670,0,0,98108,47.5498,-122.304,1960,7176,17,111,111,False
740000.0,3,3.5,2420,4000,2.0,0,0,5,9,1820,600,0,98122,47.6054,-122.295,2030,4550,29,107,107,False
415000.0,1,1.0,760,3000,1.0,0,0,3,7,760,0,0,98122,47.6059,-122.303,1270,3000,13,114,114,False
432000.0,3,2.75,2200,14925,1.0,0,0,3,6,1100,1100,0,98053,47.6606,-122.059,1520,14212,22,32,32,False
1268890.0,5,3.25,4410,35192,2.0,0,2,3,12,3880,530,0,98072,47.7522,-122.13,4410,59677,4,25,25,False
676500.0,3,1.75,1300,2446,1.0,0,3,3,8,880,420,0,98122,47.6071,-122.285,2440,5051,15,53,53,False
419000.0,2,1.0,720,4592,1.0,0,0,4,6,720,0,0,98199,47.6534,-122.404,1030,5816,20,71,71,False
650000.0,3,2.5,2180,37042,2.0,0,0,3,9,2180,0,0,98077,47.722,-122.026,2880,32688,20,17,17,False
239000.0,2,1.0,1130,15190,1.0,0,0,4,7,1130,0,0,98032,47.3902,-122.283,1490,16920,22,60,60,False
900000.0,4,2.5,2230,4372,2.0,0,0,5,8,1540,690,0,98103,47.6698,-122.334,2020,4372,9,79,79,False
330000.0,5,1.75,2100,7347,1.0,0,0,3,7,1070,1030,0,98028,47.7751,-122.268,2170,9418,28,34,34,False
510000.0,3,1.75,2060,58341,1.0,0,4,3,8,1100,960,0,98070,47.4193,-122.439,1230,14904,4,32,32,False
465000.0,4,2.5,3060,6000,2.0,0,0,3,9,3060,0,0,98038,47.3689,-122.058,3040,6000,27,2,2,False
1700000.0,3,2.75,2810,18731,2.0,1,4,4,10,2810,0,0,98052,47.6361,-122.093,3120,14810,23,40,40,False
490000.0,3,2.25,2550,8588,1.0,0,4,3,9,2550,0,0,98011,47.7711,-122.195,3050,8588,27,25,25,False
2680000.0,5,3.0,4290,20445,2.0,0,0,4,11,4290,0,0,98039,47.6217,-122.239,3620,22325,9,29,29,False
1000000.0,3,2.25,3040,52302,1.0,0,0,3,9,3040,0,0,98072,47.7635,-122.112,2070,38600,30,9,9,False
469950.0,4,2.75,2530,14178,2.0,0,0,3,8,2530,0,0,98019,47.737,-121.955,2530,14055,8,17,17,False
536000.0,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,1992,98115,47.6988,-122.32,1590,6380,9,89,22,True
244950.0,4,2.5,1790,19177,1.0,0,0,4,7,1790,0,0,98030,47.3617,-122.172,1760,11726,5,49,49,False
575000.0,3,1.0,1530,2400,1.0,0,0,4,7,890,640,0,98103,47.6543,-122.354,1240,2400,17,87,87,False
361000.0,5,2.75,2380,7500,1.0,0,0,3,7,1300,1080,0,98178,47.5009,-122.235,2400,6000,25,31,31,False
650000.0,5,2.25,2400,13450,1.0,0,0,5,7,1200,1200,0,98008,47.6007,-122.117,1950,10361,27,58,58,False
230005.0,2,1.0,1030,6000,1.0,0,0,2,7,830,200,0,98118,47.5291,-122.268,1770,5000,23,64,64,False
293000.0,4,2.5,3250,235063,1.0,0,2,3,9,3250,0,0,98092,47.2582,-122.113,1600,44287,27,41,41,False
445000.0,3,3.0,1970,24318,1.0,0,0,3,8,1970,0,0,98028,47.7651,-122.246,2150,14695,16,4,4,False
280000.0,4,1.5,1940,6386,1.0,0,0,3,7,1140,800,0,98118,47.5533,-122.285,1340,6165,14,60,60,False
520000.0,3,2.25,1850,10855,1.0,0,0,3,8,1370,480,0,98029,47.5696,-122.02,1850,8209,16,29,29,False
780000.0,4,3.25,3900,40962,2.0,0,0,3,10,3900,0,0,98053,47.683,-122.063,1730,11775,5,23,23,False
625000.0,3,1.75,3160,76230,1.0,0,0,4,8,2160,1000,0,98001,47.274,-122.287,1990,45789,9,36,36,False
239950.0,3,1.75,1440,7200,1.0,0,0,3,7,1440,0,0,98188,47.4473,-122.284,1640,9167,10,29,29,False
335000.0,3,1.5,2040,6000,1.0,0,0,3,7,1340,700,0,98118,47.5218,-122.286,1190,6000,16,57,57,False
612000.0,3,2.5,2120,7401,2.0,0,0,3,8,2120,0,0,98029,47.5781,-122.018,2010,7972,17,26,26,False
200000.0,2,1.0,830,8000,1.0,0,0,3,6,830,0,0,98198,47.4215,-122.318,1300,8000,4,60,60,False
345000.0,3,1.75,3140,8571,1.0,0,0,4,8,1670,1470,0,98023,47.3074,-122.337,2590,7949,10,29,29,False
520000.0,4,2.5,2410,6440,1.0,0,0,3,8,1550,860,0,98034,47.7153,-122.191,2330,6938,28,41,41,False
855000.0,4,2.25,2190,4080,2.0,0,0,3,8,1800,390,0,98119,47.6425,-122.358,2100,4080,18,96,96,False
567500.0,4,1.75,2190,5060,1.0,0,0,3,7,1190,1000,0,98116,47.5846,-122.387,1510,4600,7,65,65,False
208000.0,3,1.5,1210,7247,1.0,0,0,4,7,1210,0,0,98003,47.328,-122.321,1370,7869,10,47,47,False
452000.0,3,1.75,1880,16239,1.0,0,0,3,7,880,1000,0,98115,47.7004,-122.304,1260,7528,21,92,92,False
555000.0,3,3.0,2410,12183,2.0,0,0,3,9,2410,0,0,98011,47.747,-122.177,2540,9979,28,26,26,False
519000.0,5,2.75,2620,8861,1.0,0,0,5,8,1350,1270,0,98056,47.5226,-122.183,1940,10800,5,35,35,False
474950.0,3,2.25,1850,2575,2.0,0,0,3,9,1850,0,0,98118,47.5525,-122.273,1080,4120,3,1,1,False
419000.0,3,2.25,1760,16418,1.0,0,0,3,7,1190,570,0,98053,47.6525,-121.985,2260,20747,21,25,25,False
390000.0,2,1.0,860,1800,1.0,0,0,3,7,860,0,0,98119,47.6334,-122.371,2160,3120,11,105,105,False
539000.0,7,2.25,2620,6890,2.0,0,0,4,7,2620,0,0,98007,47.6123,-122.134,2070,7910,20,53,53,False
569000.0,4,1.75,2400,21196,1.0,0,0,5,8,1590,810,0,98166,47.4282,-122.347,2200,19134,1,58,58,False
611000.0,3,1.0,1850,5000,1.5,0,0,3,7,1850,0,0,98103,47.6727,-122.351,1850,5000,8,92,92,False
760000.0,3,2.5,4040,147856,2.0,0,0,3,9,4040,0,0,98092,47.2711,-122.067,3000,125452,28,10,10,False
732000.0,3,2.0,1940,55756,1.0,0,0,5,9,1940,0,0,98007,47.5913,-122.149,2330,10018,18,60,60,False
1675000.0,3,2.5,3490,8343,2.0,1,4,4,9,2150,1340,1991,98125,47.7265,-122.281,2990,13104,8,75,23,True
919950.0,5,2.75,3170,7062,2.0,0,0,3,9,3170,0,0,98074,47.5937,-122.061,3210,6891,3,0,0,False
400000.0,4,2.5,2530,7563,1.0,0,0,3,7,1440,1090,0,98011,47.7762,-122.21,1960,7811,10,36,36,False
785000.0,4,2.5,3230,21781,2.0,0,0,3,9,3230,0,0,98053,47.6318,-122.01,3230,21780,29,21,21,False
835000.0,3,2.25,2120,54014,2.0,0,0,4,9,2120,0,0,98005,47.6482,-122.159,3280,50690,29,50,50,False
640500.0,2,1.75,1640,6750,1.0,0,0,4,8,1340,300,0,98125,47.7068,-122.308,1760,7490,11,76,76,False
310000.0,4,2.5,2130,9013,2.0,0,0,3,8,2130,0,0,98001,47.3208,-122.273,2350,8982,16,27,27,False
355000.0,4,1.0,1440,7215,1.5,0,0,3,7,1440,0,0,98034,47.7133,-122.212,1150,7215,16,45,45,False
685000.0,3,1.75,1940,7313,1.0,0,1,4,8,1440,500,0,98136,47.5239,-122.387,2160,7200,29,54,54,False
202500.0,3,1.0,1120,8576,1.0,0,0,3,6,1120,0,0,98178,47.4896,-122.248,1050,8812,17,71,71,False
540000.0,3,2.5,2400,5817,2.0,0,0,3,8,2400,0,0,98065,47.5371,-121.87,2420,5817,5,17,17,False
295000.0,4,2.5,1810,4871,2.0,0,0,3,8,1810,0,0,98031,47.4088,-122.192,1850,5003,17,15,15,False
518000.0,3,1.0,1270,6612,1.5,0,3,3,7,1270,0,0,98118,47.5433,-122.264,2100,7680,24,88,88,False
250000.0,2,1.75,1350,4023,1.0,0,0,3,7,1350,0,0,98038,47.3493,-122.023,1370,3570,1,10,10,False
330000.0,2,2.0,1550,435600,1.5,0,0,2,7,1550,0,0,98065,47.5145,-121.853,1600,217800,8,42,42,False
481000.0,2,1.0,1620,3880,1.0,0,0,4,7,920,700,0,98117,47.6855,-122.391,1330,3880,21,90,90,False
898000.0,3,2.25,2650,12845,1.0,0,3,3,9,1770,880,0,98034,47.7209,-122.256,2650,12902,23,37,37,False
570000.0,5,1.75,2510,9750,1.5,0,0,3,8,2510,0,0,98052,47.6635,-122.149,1900,9750,4,45,45,False
475000.0,4,2.5,2040,16200,2.0,0,0,3,8,2040,0,0,98019,47.7366,-121.958,2530,15389,7,18,18,False
265000.0,3,2.5,1660,5250,2.0,0,0,4,8,1660,0,0,98003,47.3541,-122.3,1630,5505,9,27,27,False
380000.0,3,2.5,1980,17342,2.0,1,4,3,10,1580,400,0,98166,47.4551,-122.373,2060,17313,18,30,30,False
790000.0,4,2.5,2690,8036,2.0,0,0,4,9,2690,0,0,98007,47.6596,-122.144,2420,8087,19,27,27,False
620000.0,2,2.25,2910,6110,2.0,0,2,4,9,2910,0,0,98136,47.5279,-122.387,2090,5763,12,30,30,False
709050.0,4,3.5,2720,9000,2.0,0,0,3,8,2670,50,0,98125,47.7034,-122.297,1960,7772,19,17,17,False
296500.0,3,1.0,1280,5100,1.0,0,0,3,7,1280,0,0,98126,47.5259,-122.38,1380,7140,6,66,66,False
475000.0,3,2.5,2160,35912,2.0,0,0,3,8,2160,0,0,98077,47.7273,-122.083,2230,35244,13,32,32,False
440000.0,3,2.25,1760,10835,1.0,0,0,4,8,1290,470,0,98027,47.522,-122.048,2050,10488,22,38,38,False
405000.0,2,1.0,800,6016,1.0,0,0,3,6,800,0,0,98117,47.6913,-122.369,1470,3734,8,72,72,False
269500.0,2,1.0,930,4000,1.0,0,0,3,6,730,200,0,98108,47.5321,-122.323,1100,5000,13,72,72,False
520000.0,5,1.75,2040,5280,1.0,0,0,4,7,1020,1020,0,98007,47.5941,-122.144,1720,7344,19,53,53,False
229500.0,1,1.0,1180,22000,1.0,0,2,3,6,1180,0,0,98198,47.4007,-122.323,1890,11761,4,66,66,False
335000.0,4,1.75,2000,10890,1.0,0,0,4,7,1390,610,0,98003,47.3203,-122.321,1520,9250,9,53,53,False
680000.0,4,2.75,3310,50951,2.0,0,0,3,9,3310,0,0,98077,47.7249,-122.027,3230,39340,21,16,16,False
1389000.0,4,3.5,3130,3900,2.0,0,0,3,9,2550,580,0,98115,47.6849,-122.327,1830,3900,13,7,7,False
740000.0,4,2.5,2300,9900,1.0,0,2,3,8,1600,700,0,98136,47.5256,-122.385,2510,7500,15,53,53,False
270000.0,3,2.25,2140,9990,1.0,0,0,4,8,2140,0,0,98003,47.3484,-122.298,2060,9990,17,53,53,False
510000.0,4,2.0,2210,5572,1.5,0,3,3,7,1760,450,0,98126,47.5727,-122.376,1760,4713,4,104,104,False
300000.0,2,1.0,970,13700,1.0,0,0,3,6,970,0,0,98106,47.515,-122.362,1570,10880,21,65,65,False
1298890.0,5,2.25,2690,10800,1.0,0,3,4,8,2020,670,0,98040,47.5821,-122.247,3380,9134,23,59,59,False
675000.0,4,2.0,1890,5188,1.5,0,0,4,7,1670,220,0,98105,47.6633,-122.287,1800,4848,19,74,74,False
925850.0,6,3.25,3140,14923,2.0,0,0,3,10,3140,0,0,98006,47.5411,-122.133,2980,10758,4,23,23,False
255500.0,2,1.0,1440,43560,1.0,0,0,4,7,1150,290,0,98027,47.4916,-122.082,1870,56628,18,49,49,False
450000.0,3,2.5,2910,17172,2.0,0,0,3,10,2910,0,0,98003,47.2789,-122.331,2910,20048,14,25,25,False
280000.0,3,1.0,1310,22652,1.0,0,0,3,7,1310,0,0,98092,47.2574,-122.072,1600,103672,5,46,46,False
245000.0,4,2.25,2140,8800,2.0,0,0,4,7,2140,0,0,98032,47.3655,-122.291,2060,9790,5,52,52,False
344950.0,3,1.0,1090,6712,1.0,0,0,4,7,1090,0,0,98034,47.7155,-122.211,1440,7350,17,43,43,False
381000.0,3,1.75,1330,7216,1.0,0,0,3,7,1330,0,0,98034,47.7199,-122.18,1500,8000,11,45,45,False
1945000.0,4,4.0,4690,6900,2.0,0,0,3,11,3480,1210,0,98004,47.6165,-122.216,2800,11240,30,13,13,False
1500000.0,3,1.5,1910,21374,1.0,0,0,1,8,1910,0,0,98004,47.6453,-122.214,2850,16167,11,60,60,False
232603.0,3,1.75,1750,11461,2.0,0,0,4,7,1750,0,0,98002,47.3173,-122.21,2140,11276,19,38,38,False
220000.0,5,2.5,1760,10200,1.5,0,0,3,6,1760,0,0,98106,47.5271,-122.351,1370,7620,12,89,89,False
600000.0,4,1.75,1810,7700,1.0,0,0,5,8,1390,420,0,98033,47.6976,-122.169,2080,7700,11,37,37,False
239000.0,3,2.5,1360,5754,2.0,0,0,3,7,1360,0,0,98030,47.3645,-122.183,1360,7050,5,20,20,False
400000.0,3,1.75,1730,9211,1.0,0,0,3,8,1730,0,0,98125,47.7149,-122.322,1440,9211,26,53,53,False
2180000.0,6,2.75,4710,11000,2.0,0,3,3,10,3690,1020,0,98105,47.6622,-122.272,2950,5300,8,83,83,False
350000.0,3,1.0,1010,8551,1.0,0,0,5,7,1010,0,0,98155,47.7351,-122.295,1310,8504,8,61,61,False
562000.0,3,2.5,2400,97138,2.0,0,0,5,8,2400,0,0,98077,47.7361,-122.046,2230,54450,5,31,31,False
380000.0,3,1.5,1540,8400,1.0,0,0,5,7,1540,0,0,98056,47.5237,-122.199,1690,7689,10,46,46,False
511200.0,4,1.75,1480,7875,1.0,0,0,3,7,740,740,0,98199,47.643,-122.397,1680,5851,15,87,87,False
680000.0,4,2.5,2520,5000,2.0,0,0,3,9,2520,0,0,98029,47.5524,-121.992,2910,5001,14,10,10,False
350000.0,3,3.25,1210,941,2.0,0,0,3,8,1000,210,0,98133,47.7114,-122.356,1650,1493,26,12,12,False
410000.0,5,2.5,2670,184140,1.0,0,0,3,8,1410,1260,0,98042,47.3429,-122.097,1860,35719,19,35,35,False
1050000.0,4,2.5,3030,12590,1.5,0,0,4,10,3030,0,0,98004,47.5806,-122.193,2980,11635,22,26,26,False
391265.0,3,2.0,1440,3900,1.0,0,0,3,8,1440,0,0,98053,47.7022,-122.021,1350,3900,28,12,12,False
1410000.0,4,2.25,3250,16684,2.0,0,0,3,9,3250,0,0,98039,47.6334,-122.229,2890,16927,26,35,35,False
575000.0,3,2.0,1750,5750,1.0,0,2,5,7,870,880,0,98116,47.5579,-122.384,1750,5750,28,59,59,False
316000.0,4,1.5,2120,46173,2.0,0,0,3,7,2120,0,0,98053,47.6503,-121.968,2000,46173,8,41,41,False
165000.0,3,1.0,1050,5156,1.5,0,0,3,7,1050,0,0,98106,47.5169,-122.358,1050,5502,16,96,96,False
850000.0,3,2.25,1950,3600,1.5,0,0,5,8,1430,520,0,98119,47.637,-122.363,1950,3600,12,103,103,False
210000.0,3,1.0,1020,6000,1.0,0,0,3,5,1020,0,0,98027,47.5281,-122.031,2070,7200,4,114,114,False
325000.0,4,2.5,1820,9161,1.0,0,0,4,7,1220,600,0,98058,47.4333,-122.168,1860,7650,24,39,39,False
682000.0,4,2.5,2390,53941,2.0,0,0,3,8,2390,0,0,98053,47.7066,-122.08,2610,104108,7,26,26,False
430000.0,3,2.5,1400,7508,2.0,0,0,4,7,1400,0,0,98034,47.7233,-122.167,1710,7700,18,27,27,False
325500.0,3,1.5,1540,8110,1.0,0,0,4,7,1190,350,0,98125,47.7329,-122.291,1290,8110,25,55,55,False
385000.0,3,1.75,2370,6360,1.0,0,3,3,7,1280,1090,0,98178,47.5039,-122.24,1990,6360,20,60,60,False
435000.0,1,1.0,670,1800,1.0,0,0,5,6,670,0,0,98103,47.654,-122.35,1330,3360,23,110,110,False
550000.0,4,1.0,2420,15520,2.0,0,0,4,7,2420,0,0,98006,47.5744,-122.137,1630,9965,21,69,69,False
400000.0,3,1.0,1000,7800,1.0,0,0,4,6,860,140,0,98125,47.7098,-122.283,1700,7800,9,84,84,False
503000.0,4,2.75,2100,7350,1.0,0,0,5,7,1240,860,0,98034,47.7194,-122.172,2490,7350,21,36,36,False
676000.0,4,2.5,2800,5368,2.0,0,0,3,8,2800,0,0,98074,47.6076,-122.053,2790,5368,19,11,11,False
180000.0,3,1.0,940,11055,1.5,0,0,4,7,940,0,0,98032,47.3732,-122.295,1420,9100,13,55,55,False
234000.0,3,2.0,1640,5280,1.5,0,0,5,6,1640,0,0,98002,47.3089,-122.213,1160,7875,11,104,104,False
734200.0,4,2.5,2760,5000,1.5,0,0,5,7,1680,1080,0,98107,47.6726,-122.371,1850,5000,12,86,86,False
920000.0,3,3.25,3660,66211,2.0,0,0,3,10,3660,0,0,98038,47.4087,-122.062,3660,107153,29,11,11,False
1920000.0,4,2.5,3070,34412,1.0,0,3,4,9,2070,1000,0,98039,47.64,-122.24,3780,27940,16,64,64,False
224000.0,3,1.75,1100,10125,1.0,0,0,4,7,1100,0,0,98092,47.3232,-122.103,1520,10125,9,45,45,False
1400000.0,3,2.75,3130,19530,1.0,1,4,3,8,1690,1440,1984,98008,47.5895,-122.111,2980,18782,8,68,31,True
185000.0,3,1.0,1320,7155,1.0,0,0,4,6,1320,0,0,98002,47.2857,-122.22,1070,8100,19,53,53,False
554600.0,3,1.75,1470,5000,1.5,0,0,5,7,1470,0,0,98107,47.6755,-122.369,1530,5000,18,114,114,False
268000.0,3,1.75,1480,8009,1.0,0,0,3,7,980,500,0,98032,47.3657,-122.28,1790,7678,25,34,34,False
675000.0,4,2.25,2260,8715,1.0,0,0,4,8,1530,730,0,98008,47.6237,-122.106,2220,8650,15,38,38,False
620000.0,4,2.25,2210,10039,1.0,0,0,4,8,1710,500,0,98052,47.634,-122.101,2070,10965,11,47,47,False
396450.0,3,1.75,1540,12446,1.0,0,0,5,8,1540,0,0,98027,47.5172,-122.027,1330,11508,21,47,47,False
565000.0,5,1.75,1910,9720,1.0,0,0,4,7,1390,520,0,98006,47.5772,-122.159,1750,9720,20,59,59,False
410000.0,3,1.75,1760,3520,1.0,0,0,3,7,1160,600,0,98144,47.5773,-122.303,1840,5000,24,48,48,False
1190000.0,4,3.0,2240,6000,1.5,0,0,4,8,1270,970,0,98109,47.6369,-122.35,2240,4250,19,100,100,False
716125.0,3,2.25,2110,7279,1.0,0,0,4,9,2110,0,0,98033,47.6669,-122.17,2130,7279,21,30,30,False
225000.0,2,1.0,1396,111949,1.0,0,0,3,7,1396,0,1997,98053,47.6374,-122.007,2020,111949,21,74,17,True
640000.0,4,2.75,3040,7274,2.0,0,3,3,9,2320,720,0,98125,47.7184,-122.28,2830,10080,11,28,28,False
374000.0,2,1.0,1140,5650,1.0,0,1,3,6,980,160,0,98116,47.5634,-122.391,1220,5700,10,94,94,False
415000.0,4,2.0,1780,12161,1.0,0,0,5,7,1160,620,0,98155,47.7746,-122.323,1780,8170,15,65,65,False
592500.0,4,2.5,3370,35150,1.0,0,0,5,8,1770,1600,0,98027,47.461,-122.002,2920,41241,19,21,21,False
365000.0,3,2.5,1484,1761,3.0,0,0,3,7,1484,0,0,98115,47.6844,-122.317,1484,4320,4,11,11,False
600000.0,4,2.5,2230,12753,1.0,0,0,4,7,1180,1050,0,98074,47.6297,-122.033,1860,12753,14,33,33,False
465000.0,4,2.5,2820,39413,2.0,0,0,4,9,2820,0,0,98092,47.3064,-122.1,2910,39413,16,25,25,False
254999.0,3,1.0,1580,7560,1.0,0,0,4,7,1000,580,0,98001,47.3318,-122.277,1580,7560,22,39,39,False
279000.0,4,2.5,2040,8076,2.0,0,0,3,7,2040,0,0,98042,47.3691,-122.074,2040,8408,16,20,20,False
460000.0,3,2.5,2720,40813,2.0,0,0,3,8,2720,0,0,98001,47.2619,-122.271,2250,40511,31,13,13,False
507000.0,4,2.25,1490,956,2.0,0,0,3,7,1020,470,0,98122,47.6184,-122.301,1510,1350,28,9,9,False
291000.0,3,1.75,1560,9788,1.0,0,0,3,7,1560,0,0,98178,47.4876,-122.226,1840,11180,20,50,50,False
350000.0,2,1.5,830,1077,2.0,0,0,3,7,830,0,0,98122,47.6058,-122.319,830,1366,2,8,8,False
90000.0,3,1.0,980,2490,2.0,0,0,4,6,980,0,0,98092,47.317,-122.182,980,3154,29,45,45,False
329000.0,3,1.75,1980,7000,1.0,0,0,4,8,1360,620,0,98058,47.4442,-122.129,1880,7200,6,37,37,False
909000.0,4,2.5,3680,11648,2.0,0,0,3,10,3680,0,0,98006,47.5604,-122.107,2830,11251,14,28,28,False
187000.0,2,1.0,860,5400,1.0,0,0,4,5,860,0,0,98056,47.492,-122.171,960,5400,15,61,61,False
580000.0,3,1.75,1850,5100,1.0,0,0,3,7,1020,830,0,98105,47.6605,-122.326,1850,5100,9,105,105,False
345000.0,3,2.5,1620,5992,2.0,0,0,3,7,1620,0,0,98019,47.736,-121.965,1620,4644,3,13,13,False
497000.0,4,2.5,2240,7200,2.0,0,0,3,8,2240,0,0,98118,47.5636,-122.275,1860,6600,15,19,19,False
345000.0,3,1.0,1010,3060,1.5,0,0,3,6,1010,0,0,98118,47.5657,-122.285,1330,4590,15,110,110,False
313500.0,3,1.75,1610,7350,1.0,0,0,3,8,1610,0,0,98058,47.4503,-122.131,2120,7350,19,40,40,False
910000.0,3,2.5,2720,7250,2.0,0,0,3,9,2720,0,0,98033,47.6894,-122.195,2870,7250,2,25,25,False
399950.0,3,1.5,2080,5244,1.0,0,0,3,7,1190,890,0,98125,47.7144,-122.293,1850,6982,4,55,55,False
268000.0,4,2.0,1930,6600,1.0,0,0,4,7,1030,900,0,98168,47.482,-122.332,1220,6600,27,47,47,False
559000.0,4,1.75,2250,8458,1.0,0,0,3,8,1450,800,0,98136,47.5235,-122.383,1950,7198,29,60,60,False
309000.0,3,2.25,1980,8755,1.0,0,0,4,7,1300,680,0,98198,47.3922,-122.321,2030,8671,9,51,51,False
410000.0,3,2.5,1960,4400,2.0,0,0,3,7,1960,0,0,98065,47.5384,-121.889,2060,4400,9,8,8,False
259000.0,3,1.0,1320,8625,1.0,0,0,4,7,1320,0,0,98056,47.4902,-122.179,1370,8295,20,57,57,False
950000.0,5,2.0,2940,5500,2.0,0,0,4,9,2340,600,0,98102,47.6466,-122.321,2940,5500,24,105,105,False
320000.0,4,1.0,1460,7200,1.5,0,0,4,7,1460,0,0,98155,47.7602,-122.306,1690,7357,2,59,59,False
1150000.0,4,2.5,2330,30122,1.0,0,1,3,8,1490,840,0,98115,47.6843,-122.267,2430,6726,13,64,64,False
394250.0,3,2.0,2620,10107,1.0,0,3,3,7,2620,0,0,98198,47.4096,-122.329,1730,7812,24,32,32,False
315000.0,1,1.0,700,3876,1.0,0,0,3,6,700,0,0,98103,47.6886,-122.352,1150,3952,6,104,104,False
480000.0,2,2.0,1140,12000,1.0,0,0,3,6,1140,0,0,98027,47.5277,-122.031,1880,6125,24,71,71,False
556000.0,3,2.5,2750,35440,2.0,0,0,3,9,2750,0,0,98045,47.4745,-121.723,2710,35440,4,20,20,False
450000.0,3,2.5,2480,5647,2.0,0,0,3,7,2480,0,0,98065,47.5355,-121.88,2510,5018,27,12,12,False
420000.0,3,1.5,1130,5413,1.0,0,0,3,7,940,190,0,98125,47.7021,-122.32,1400,7168,1,68,68,False
